timestamp_ms,router_name,interface_name,dir,type,val
31111,s2,eth2,tx,pkts,17595
31111,s2,eth2,tx,bytes,751874876
31111,s2,eth2,tx,drop,0
31111,s2,eth2,tx,errs,0
32038,s1,lo,rx,pkts,0
32038,s1,lo,rx,bytes,0
32038,s1,lo,rx,drop,36
32038,s1,lo,rx,errs,0
32038,s1,lo,tx,pkts,0
32038,s1,lo,tx,bytes,0
32038,s1,lo,tx,drop,0
32038,s1,lo,tx,errs,0
32038,s1,eth1,rx,pkts,17594
32038,s1,eth1,rx,bytes,758817836
32038,s1,eth1,rx,drop,0
32038,s1,eth1,rx,errs,0
32038,s1,eth1,tx,pkts,6692
32038,s1,eth1,tx,bytes,446582
32038,s1,eth1,tx,drop,0
32038,s1,eth1,tx,errs,0
32038,s1,eth2,rx,pkts,6671
32038,s1,eth2,rx,bytes,443297
32038,s1,eth2,rx,drop,0
32038,s1,eth2,rx,errs,0
32038,s1,eth2,tx,pkts,17661
32038,s1,eth2,tx,bytes,758824153
32038,s1,eth2,tx,drop,0
32038,s1,eth2,tx,errs,0
34131,s2,lo,rx,pkts,0
34131,s2,lo,rx,bytes,0
34131,s2,lo,rx,drop,39
34131,s2,lo,rx,errs,0
34131,s2,lo,tx,pkts,0
34131,s2,lo,tx,bytes,0
34131,s2,lo,tx,drop,0
34131,s2,lo,tx,errs,0
34131,s2,eth1,rx,pkts,18039
34131,s2,eth1,rx,bytes,775233246
34131,s2,eth1,rx,drop,0
34131,s2,eth1,rx,errs,0
34131,s2,eth1,tx,pkts,6831
34131,s2,eth1,tx,bytes,453998
34131,s2,eth1,tx,drop,0
34131,s2,eth1,tx,errs,0
34131,s2,eth2,rx,pkts,6809
34131,s2,eth2,rx,bytes,450510
34131,s2,eth2,rx,drop,0
34131,s2,eth2,rx,errs,0
34131,s2,eth2,tx,pkts,18134
34131,s2,eth2,tx,bytes,775241552
34131,s2,eth2,tx,drop,0
34131,s2,eth2,tx,errs,0
35057,s1,lo,rx,pkts,0
35057,s1,lo,rx,bytes,0
35057,s1,lo,rx,drop,39
35057,s1,lo,rx,errs,0
35057,s1,lo,tx,pkts,0
35057,s1,lo,tx,bytes,0
35057,s1,lo,tx,drop,0
35057,s1,lo,tx,errs,0
35057,s1,eth1,rx,pkts,18135
35057,s1,eth1,rx,bytes,782446506
35057,s1,eth1,rx,drop,0
35057,s1,eth1,rx,errs,0
35057,s1,eth1,tx,pkts,6924
35057,s1,eth1,tx,bytes,462172
35057,s1,eth1,tx,drop,0
35057,s1,eth1,tx,errs,0
35057,s1,eth2,rx,pkts,6902
35057,s1,eth2,rx,bytes,458684
35057,s1,eth2,rx,drop,0
35057,s1,eth2,rx,errs,0
35057,s1,eth2,tx,pkts,18204
35057,s1,eth2,tx,bytes,782453096
35057,s1,eth2,tx,drop,0
35057,s1,eth2,tx,errs,0
37186,s2,lo,rx,pkts,0
37186,s2,lo,rx,bytes,0
37186,s2,lo,rx,drop,39
37186,s2,lo,rx,errs,0
37186,s2,lo,tx,pkts,0
37186,s2,lo,tx,bytes,0
37186,s2,lo,tx,drop,0
37186,s2,lo,tx,errs,0
37186,s2,eth1,rx,pkts,18576
37186,s2,eth1,rx,bytes,798730576
