timestamp_ms,router_name,interface_name,dir,type,val
46279,s2,eth2,tx,drop,0
46279,s2,eth2,tx,errs,0
49331,s2,lo,rx,pkts,0
49331,s2,lo,rx,bytes,0
49331,s2,lo,rx,drop,39
49331,s2,lo,rx,errs,0
49331,s2,lo,tx,pkts,0
49331,s2,lo,tx,bytes,0
49331,s2,lo,tx,drop,0
49331,s2,lo,tx,errs,0
49331,s2,eth1,rx,pkts,22703
49331,s2,eth1,rx,bytes,978309582
49331,s2,eth1,rx,drop,0
49331,s2,eth1,rx,errs,0
49331,s2,eth1,tx,pkts,8611
49331,s2,eth1,tx,bytes,571562
49331,s2,eth1,tx,drop,0
49331,s2,eth1,tx,errs,0
49331,s2,eth2,rx,pkts,8589
49331,s2,eth2,rx,bytes,568074
49331,s2,eth2,rx,drop,0
49331,s2,eth2,rx,errs,0
49331,s2,eth2,tx,pkts,22798
49331,s2,eth2,tx,bytes,978317888
49331,s2,eth2,tx,drop,0
49331,s2,eth2,tx,errs,0
52358,s2,lo,rx,pkts,0
52358,s2,lo,rx,bytes,0
52358,s2,lo,rx,drop,39
52358,s2,lo,rx,errs,0
52358,s2,lo,tx,pkts,0
52358,s2,lo,tx,bytes,0
52358,s2,lo,tx,drop,0
52358,s2,lo,tx,errs,0
52358,s2,eth1,rx,pkts,24235
52358,s2,eth1,rx,bytes,1044360250
52358,s2,eth1,rx,drop,0
52358,s2,eth1,rx,errs,0
52358,s2,eth1,tx,pkts,9353
52358,s2,eth1,tx,bytes,620786
52358,s2,eth1,tx,drop,0
52358,s2,eth1,tx,errs,0
52358,s2,eth2,rx,pkts,9331
52358,s2,eth2,rx,bytes,617298
52358,s2,eth2,rx,drop,0
52358,s2,eth2,rx,errs,0
52358,s2,eth2,tx,pkts,24370
52358,s2,eth2,tx,bytes,1044371196
52358,s2,eth2,tx,drop,0
52358,s2,eth2,tx,errs,0
55375,s2,lo,rx,pkts,0
55375,s2,lo,rx,bytes,0
55375,s2,lo,rx,drop,39
55375,s2,lo,rx,errs,0
55375,s2,lo,tx,pkts,0
55375,s2,lo,tx,bytes,0
55375,s2,lo,tx,drop,0
55375,s2,lo,tx,errs,0
55375,s2,eth1,rx,pkts,25879
55375,s2,eth1,rx,bytes,1116296210
55375,s2,eth1,rx,drop,0
55375,s2,eth1,rx,errs,0
55375,s2,eth1,tx,pkts,10020
55375,s2,eth1,tx,bytes,664808
55375,s2,eth1,tx,drop,0
55375,s2,eth1,tx,errs,0
55375,s2,eth2,rx,pkts,9998
55375,s2,eth2,rx,bytes,661320
55375,s2,eth2,rx,drop,0
55375,s2,eth2,rx,errs,0
55375,s2,eth2,tx,pkts,26014
55375,s2,eth2,tx,bytes,1116307156
55375,s2,eth2,tx,drop,0
55375,s2,eth2,tx,errs,0
58387,s2,lo,rx,pkts,0
58387,s2,lo,rx,bytes,0
58387,s2,lo,rx,drop,39
58387,s2,lo,rx,errs,0
58387,s2,lo,tx,pkts,0
58387,s2,lo,tx,bytes,0
58387,s2,lo,tx,drop,0
58387,s2,lo,tx,errs,0
58387,s2,eth1,rx,pkts,27514
58387,s2,eth1,rx,bytes,1187838360
58387,s2,eth1,rx,drop,0
58387,s2,eth1,rx,errs,0
58387,s2,eth1,tx,pkts,10570
58387,s2,eth1,tx,bytes,701108
58387,s2,eth1,tx,drop,0
58387,s2,eth1,tx,errs,0
58387,s2,eth2,rx,pkts,10548
58387,s2,eth2,rx,bytes,697620
58387,s2,eth2,rx,drop,0
58387,s2,eth2,rx,errs,0
58387,s2,eth2,tx,pkts,27649
58387,s2,eth2,tx,bytes,1187849306
58387,s2,eth2,tx,drop,0
58387,s2,eth2,tx,errs,0
61402,s2,lo,rx,pkts,0
61402,s2,lo,rx,bytes,0
61402,s2,lo,rx,drop,39
61402,s2,lo,rx,errs,0
61402,s2,lo,tx,pkts,0
61402,s2,lo,tx,bytes,0
61402,s2,lo,tx,drop,0
61402,s2,lo,tx,errs,0
61402,s2,eth1,rx,pkts,29017
61402,s2,eth1,rx,bytes,1249971386
61402,s2,eth1,rx,drop,0
61402,s2,eth1,rx,errs,0
61402,s2,eth1,tx,pkts,11235
61402,s2,eth1,tx,bytes,745626
61402,s2,eth1,tx,drop,0
61402,s2,eth1,tx,errs,0
61402,s2,eth2,rx,pkts,11213
61402,s2,eth2,rx,bytes,742138
61402,s2,eth2,rx,drop,0
61402,s2,eth2,rx,errs,0
61402,s2,eth2,tx,pkts,29152
61402,s2,eth2,tx,bytes,1249982332
61402,s2,eth2,tx,drop,0
61402,s2,eth2,tx,errs,0
64433,s2,lo,rx,pkts,0
64433,s2,lo,rx,bytes,0
